Model,Features,NumFeatures,MeanAccuracy,WeightedAccuracy,MeanLogLoss,Brier_A,Brier_D,Brier_H,TotalGames,AccuracyChange,LogLossChange
BASELINE + HomeGoalsAgainstLast5 + AwayGoalsAgainstLast5 + AwayShotsOnTargetLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeGoalsAgainstLast5 + AwayGoalsAgainstLast5 + AwayShotsOnTargetLast5,6,0.5394736842105263,0.5394736842105263,0.992573746465313,0.19301869163639251,0.18420557430423698,0.21519190165535546,1520,-0.001315789473684159,0.002107129038955824
BASELINE + AwayGoalsLast5 + AwayGoalsAgainstLast5 + GoalsPerGameDiff,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayGoalsLast5 + AwayGoalsAgainstLast5 + GoalsPerGameDiff,6,0.5381578947368421,0.5381578947368421,0.9925737566542001,0.19261644695885988,0.18492073583441487,0.21515690117783282,1520,-0.0026315789473684292,0.0021071392278428913
BASELINE + AwayShotsOnTargetLast5 + HomeGoalsPerGame + AwayAwayPointsLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayShotsOnTargetLast5 + HomeGoalsPerGame + AwayAwayPointsLast5,6,0.5421052631578948,0.5421052631578948,0.9925739531034534,0.1924908831263903,0.18442592219816215,0.21505761233234938,1520,0.0013157894736842701,0.0021073356770962004
BASELINE + HomePointsLast5 + AwayShotsAgainstLast5 + GoalsAgainstPerGameDiff,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomePointsLast5 + AwayShotsAgainstLast5 + GoalsAgainstPerGameDiff,6,0.5368421052631579,0.5368421052631579,0.9925745920055692,0.19255825108753272,0.18396101459501113,0.21570902088315652,1520,-0.003947368421052588,0.0021079745792119686
BASELINE + HomeGoalsAgainstPerGame + PPGDiff + GoalsAgainstPerGameDiff,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeGoalsAgainstPerGame + PPGDiff + GoalsAgainstPerGameDiff,6,0.5328947368421053,0.5328947368421053,0.9925751084861079,0.19250647828869918,0.18427141080902398,0.21515844244135696,1520,-0.007894736842105177,0.002108491059750639
BASELINE + HomeGoalsAgainstPerGame + HomeHomePointsLast5 + HomeElo,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeGoalsAgainstPerGame + HomeHomePointsLast5 + HomeElo,6,0.5381578947368421,0.5381578947368421,0.9925752131842942,0.19191021200061903,0.18432118664885072,0.21457761370368073,1520,-0.0026315789473684292,0.002108595757936982
BASELINE + AwayGoalsAgainstPerGame + PPGDiff + HomeHomeGoalsAgainstLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayGoalsAgainstPerGame + PPGDiff + HomeHomeGoalsAgainstLast5,6,0.5322368421052631,0.5322368421052631,0.9925754666994446,0.19277923808114084,0.18429484907009855,0.2152641513916154,1520,-0.008552631578947367,0.0021088492730874098
BASELINE + HomeGoalsPerGame + AwayGoalsPerGame + AwayAwayGoalsLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeGoalsPerGame + AwayGoalsPerGame + AwayAwayGoalsLast5,6,0.5361842105263158,0.5361842105263158,0.9925758010245602,0.19170637320369752,0.18450031055227825,0.21607829527660377,1520,-0.004605263157894668,0.0021091835982030016
BASELINE + AwayGoalsAgainstLast5 + AwayPointsSeason + HomeElo,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayGoalsAgainstLast5 + AwayPointsSeason + HomeElo,6,0.5388157894736842,0.5388157894736842,0.9925760024891592,0.1926898374429798,0.18433164064565957,0.2149794144554252,1520,-0.0019736842105262387,0.002109385062802005
BASELINE + AwayShotsAgainstLast5 + HomeGamesPlayed + PPGDiff,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayShotsAgainstLast5 + HomeGamesPlayed + PPGDiff,6,0.5348684210526315,0.5348684210526315,0.9925760313058116,0.19259533006422894,0.18446355484001123,0.21559680421869454,1520,-0.005921052631578938,0.0021094138794544026
BASELINE + HomeShotsForLast5 + HomeHomeGoalsAgainstLast5 + GoalDiffLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsForLast5 + HomeHomeGoalsAgainstLast5 + GoalDiffLast5,6,0.5368421052631579,0.5368421052631579,0.992576187282416,0.19284409702899327,0.18403227512410042,0.21606504089502787,1520,-0.003947368421052588,0.0021095698560588128
BASELINE + HomeShotsOnTargetLast5 + AwayAwayPointsLast5 + HomeAwayPointsDiffLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsOnTargetLast5 + AwayAwayPointsLast5 + HomeAwayPointsDiffLast5,6,0.5348684210526315,0.5348684210526315,0.9925763598210933,0.19280785332294562,0.18384798320037432,0.21557539182082291,1520,-0.005921052631578938,0.002109742394736047
BASELINE + HomeGoalsAgainstLast5 + HomeShotsOnTargetLast5 + AwayGoalsAgainstLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeGoalsAgainstLast5 + HomeShotsOnTargetLast5 + AwayGoalsAgainstLast5,6,0.5394736842105263,0.5394736842105263,0.9925777729047622,0.19302377161935863,0.18420383883212424,0.2151937716024293,1520,-0.001315789473684159,0.0021111554784050135
BASELINE + AwayShotsAgainstLast5 + AwayGamesPlayed + PPGDiff,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayShotsAgainstLast5 + AwayGamesPlayed + PPGDiff,6,0.5342105263157895,0.5342105263157895,0.9925778504540963,0.192568237632755,0.18447716401001982,0.21558837965902247,1520,-0.006578947368421018,0.002111233027739079
BASELINE + PPGDiff + GoalsPerGameDiff + HomeHomeGoalsAgainstLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + PPGDiff + GoalsPerGameDiff + HomeHomeGoalsAgainstLast5,6,0.5348684210526315,0.5348684210526315,0.9925780572341596,0.192759840758247,0.18431446595883927,0.21564755915479467,1520,-0.005921052631578938,0.0021114398078023733
BASELINE + AwayShotsAgainstLast5 + AwayPPG + AwayAwayPointsLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayShotsAgainstLast5 + AwayPPG + AwayAwayPointsLast5,6,0.5368421052631579,0.5368421052631579,0.9925781476794933,0.19269130225209882,0.18417174624204277,0.21589804900720239,1520,-0.003947368421052588,0.0021115302531360403
BASELINE + GDPerGameDiff + AwayElo + AwayAwayGoalsAgainstLast5 + HomeGDPerGame + AwayAwayGoalsLast5 + AwayGoalsAgainstPerGame,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + GDPerGameDiff + AwayElo + AwayAwayGoalsAgainstLast5 + HomeGDPerGame + AwayAwayGoalsLast5 + AwayGoalsAgainstPerGame,9,0.5401315789473684,0.5401315789473684,0.9925783239629548,0.19173299651479545,0.18482406552128589,0.21564354444169687,1520,-0.0006578947368420796,0.002111706536597535
BASELINE + HomePointsLast5 + AwayGamesPlayed + PPGDiff,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomePointsLast5 + AwayGamesPlayed + PPGDiff,6,0.5394736842105263,0.5394736842105263,0.992578464532631,0.19217763430352802,0.1840977371999098,0.21593869453912626,1520,-0.001315789473684159,0.0021118471062737676
BASELINE + AwayShotsOnTargetLast5 + HomeHomeGoalsLast5 + AwayAwayGoalsAgainstLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayShotsOnTargetLast5 + HomeHomeGoalsLast5 + AwayAwayGoalsAgainstLast5,6,0.5361842105263158,0.5361842105263158,0.9925785390577536,0.19272923317415822,0.18393777943387427,0.21543501287687894,1520,-0.004605263157894668,0.002111921631396396
BASELINE + GDPerGameDiff + HomeShotsOnTargetAgainstLast5 + AwayAwayGoalsAgainstLast5 + GoalsPerGameDiff + PPGDiff + AwayAwayGoalsLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + GDPerGameDiff + HomeShotsOnTargetAgainstLast5 + AwayAwayGoalsAgainstLast5 + GoalsPerGameDiff + PPGDiff + AwayAwayGoalsLast5,9,0.5342105263157895,0.5342105263157895,0.9925786063278279,0.19259619985058807,0.18418821607475758,0.21482756534534905,1520,-0.006578947368421018,0.002111988901470685
BASELINE + GDPerGameDiff + HomeShotsOnTargetAgainstLast5 + AwayAwayGoalsAgainstLast5 + GoalsPerGameDiff + HomeGoalsLast5 + AwayGoalsAgainstPerGame,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + GDPerGameDiff + HomeShotsOnTargetAgainstLast5 + AwayAwayGoalsAgainstLast5 + GoalsPerGameDiff + HomeGoalsLast5 + AwayGoalsAgainstPerGame,9,0.5355263157894736,0.5355263157894737,0.9925790385514803,0.19219012803067784,0.18456434067941102,0.21490080188401972,1520,-0.0052631578947368585,0.0021124211251231095
BASELINE + GDPerGameDiff + AwayAwayGoalsAgainstLast5 + HomeGDPerGame + HomeGoalsLast5 + AwayAwayGoalsLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + GDPerGameDiff + AwayAwayGoalsAgainstLast5 + HomeGDPerGame + HomeGoalsLast5 + AwayAwayGoalsLast5,8,0.5388157894736842,0.5388157894736842,0.9925792759763465,0.19188149207232022,0.18459759376943538,0.21567093137230886,1520,-0.0019736842105262387,0.0021126585499893213
BASELINE + HomePointsLast5 + AwayGoalsPerGame + HomeElo,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomePointsLast5 + AwayGoalsPerGame + HomeElo,6,0.5453947368421053,0.5453947368421053,0.9925792794232843,0.19190004133741387,0.18463877079535496,0.21572707937778812,1520,0.004605263157894779,0.0021126619969270566
BASELINE + HomeShotsOnTargetAgainstLast5 + AwayElo + HomeElo + HomeGDPerGame + GoalsPerGameDiff + PPGDiff,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsOnTargetAgainstLast5 + AwayElo + HomeElo + HomeGDPerGame + GoalsPerGameDiff + PPGDiff,9,0.5381578947368421,0.5381578947368421,0.992579461013908,0.1927489426612325,0.18413546325887498,0.2149447834116372,1520,-0.0026315789473684292,0.0021128435875508167
BASELINE + AwayShotsAgainstLast5 + GoalsPerGameDiff + HomeAwayGoalsAgainstDiffLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayShotsAgainstLast5 + GoalsPerGameDiff + HomeAwayGoalsAgainstDiffLast5,6,0.5348684210526315,0.5348684210526315,0.9925798049615082,0.19280962544767044,0.18424863207376319,0.2156366057095789,1520,-0.005921052631578938,0.0021131875351509954
BASELINE + HomeGoalsAgainstPerGame + GoalsAgainstPerGameDiff + HomeElo,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeGoalsAgainstPerGame + GoalsAgainstPerGameDiff + HomeElo,6,0.5427631578947368,0.5427631578947368,0.9925801816646196,0.19164569029266518,0.18440223480361967,0.2149497828414061,1520,0.0019736842105263497,0.0021135642382623665
BASELINE + AwayShotsAgainstLast5 + AwayPointsSeason + GoalDiffLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayShotsAgainstLast5 + AwayPointsSeason + GoalDiffLast5,6,0.5375,0.5375,0.9925806860853509,0.19288522207241754,0.1841396647004136,0.21529073659349907,1520,-0.003289473684210509,0.002114068658993662
BASELINE + HomeShotsAgainstLast5 + AwayPointsSeason + AwayGoalsPerGame,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsAgainstLast5 + AwayPointsSeason + AwayGoalsPerGame,6,0.5394736842105263,0.5394736842105263,0.9925807972574805,0.192555352367925,0.1843456996671089,0.21498549213755258,1520,-0.001315789473684159,0.002114179831123275
BASELINE + HomeShotsOnTargetLast5 + HomeHomePointsLast5 + HomeAwayPointsDiffLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsOnTargetLast5 + HomeHomePointsLast5 + HomeAwayPointsDiffLast5,6,0.5355263157894736,0.5355263157894737,0.9925808397071153,0.1928055733617549,0.18384353989427862,0.21558450806417112,1520,-0.0052631578947368585,0.0021142222807580824
BASELINE + HomeShotsAgainstLast5 + GDPerGameDiff + AwayAwayGoalsAgainstLast5 + GoalsPerGameDiff + HomeGoalsLast5 + AwayGoalsAgainstPerGame,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsAgainstLast5 + GDPerGameDiff + AwayAwayGoalsAgainstLast5 + GoalsPerGameDiff + HomeGoalsLast5 + AwayGoalsAgainstPerGame,9,0.5342105263157894,0.5342105263157895,0.9925812688544811,0.19243760512669905,0.1849147912960465,0.21432003500920624,1520,-0.006578947368421129,0.002114651428123837
BASELINE + GDPerGameDiff + AwayAwayPointsLast5 + AwayElo + GoalDiffLast5 + GoalsPerGameDiff + PPGDiff,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + GDPerGameDiff + AwayAwayPointsLast5 + AwayElo + GoalDiffLast5 + GoalsPerGameDiff + PPGDiff,9,0.5348684210526315,0.5348684210526315,0.9925818033525561,0.19259039752336082,0.18422545224730963,0.2153441876736297,1520,-0.005921052631578938,0.0021151859261988593
BASELINE + AwayShotsOnTargetLast5 + AwayAwayPointsLast5 + HomeAwayPointsDiffLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayShotsOnTargetLast5 + AwayAwayPointsLast5 + HomeAwayPointsDiffLast5,6,0.5355263157894736,0.5355263157894737,0.992582795087787,0.19280229321007136,0.18384830815257336,0.21558169706542096,1520,-0.0052631578947368585,0.0021161776614297967
BASELINE + AwayGDPerGame + PPGDiff + AwayAwayGoalsAgainstLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayGDPerGame + PPGDiff + AwayAwayGoalsAgainstLast5,6,0.5394736842105263,0.5394736842105263,0.9925829112927385,0.19239448823277341,0.18438704666066558,0.2156831076301414,1520,-0.001315789473684159,0.002116293866381236
BASELINE + HomeShotsOnTargetLast5 + AwayShotsOnTargetLast5 + AwayPointsSeason,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsOnTargetLast5 + AwayShotsOnTargetLast5 + AwayPointsSeason,6,0.5414473684210527,0.5414473684210527,0.9925830919748517,0.19260154440890592,0.18407432708446456,0.21534735941440947,1520,0.0006578947368421906,0.002116474548494507
BASELINE + HomeGamesPlayed + HomePPG + HomeAwayGoalsAgainstDiffLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeGamesPlayed + HomePPG + HomeAwayGoalsAgainstDiffLast5,6,0.5401315789473685,0.5401315789473684,0.9925833956851161,0.19229719855956645,0.18407755265849385,0.21525785365503697,1520,-0.0006578947368419685,0.002116778258758889
BASELINE + HomeGDPerGame + AwayGDPerGame + HomeAwayPointsDiffLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeGDPerGame + AwayGDPerGame + HomeAwayPointsDiffLast5,6,0.530921052631579,0.530921052631579,0.9925838494325608,0.19213203520414984,0.184189001802654,0.21608212820990413,1520,-0.009868421052631526,0.0021172320062036176
BASELINE + GDPerGameDiff + AwayAwayPointsLast5 + GoalsPerGameDiff + PPGDiff + AwayGoalsAgainstPerGame,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + GDPerGameDiff + AwayAwayPointsLast5 + GoalsPerGameDiff + PPGDiff + AwayGoalsAgainstPerGame,8,0.5342105263157895,0.5342105263157895,0.9925838672360563,0.19226936355392862,0.18433765804634925,0.21533095210419737,1520,-0.006578947368421018,0.0021172498096990733
BASELINE + HomeHomePointsLast5 + HomeAwayPointsDiffLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeHomePointsLast5 + HomeAwayPointsDiffLast5,5,0.5368421052631579,0.5368421052631579,0.9925839452717942,0.19259006627046937,0.18381147723936175,0.21563886334224683,1520,-0.003947368421052588,0.002117327845436945
BASELINE + HomeShotsOnTargetAgainstLast5 + AwayAwayGoalsAgainstLast5 + GoalDiffLast5 + HomeGDPerGame + GoalsPerGameDiff + AwayAwayGoalsLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsOnTargetAgainstLast5 + AwayAwayGoalsAgainstLast5 + GoalDiffLast5 + HomeGDPerGame + GoalsPerGameDiff + AwayAwayGoalsLast5,9,0.5388157894736842,0.5388157894736842,0.9925841270840896,0.19327139388725956,0.18381679569317635,0.21483340865230802,1520,-0.0019736842105262387,0.002117509657732386
BASELINE + AwayGoalsAgainstLast5 + HomePointsSeason + AwayElo,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayGoalsAgainstLast5 + HomePointsSeason + AwayElo,6,0.5421052631578948,0.5421052631578948,0.9925841412368006,0.19281956527146013,0.18435571084633787,0.2148647414389356,1520,0.0013157894736842701,0.002117523810443389
BASELINE + HomeShotsAgainstLast5 + AwayShotsOnTargetLast5 + ShotDiffLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsAgainstLast5 + AwayShotsOnTargetLast5 + ShotDiffLast5,6,0.5375,0.5375,0.9925842487379037,0.1933954955037756,0.18434810574778923,0.214142242201263,1520,-0.003289473684210509,0.0021176313115465195
BASELINE + AwayGoalsAgainstLast5 + HomeGamesPlayed + AwayElo,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayGoalsAgainstLast5 + HomeGamesPlayed + AwayElo,6,0.5394736842105263,0.5394736842105263,0.9925844747110047,0.19262798949233956,0.18451754167287923,0.21497346550792495,1520,-0.001315789473684159,0.0021178572846475285
BASELINE + HomeShotsAgainstLast5 + HomeElo + AwayAwayGoalsAgainstLast5 + GoalDiffLast5 + GoalsPerGameDiff + PPGDiff,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsAgainstLast5 + HomeElo + AwayAwayGoalsAgainstLast5 + GoalDiffLast5 + GoalsPerGameDiff + PPGDiff,9,0.5394736842105263,0.5394736842105263,0.9925848465842224,0.19315096468999673,0.1844978585885101,0.21400065705899185,1520,-0.001315789473684159,0.0021182291578651924
BASELINE + GDPerGameDiff + GoalsPerGameDiff + AwayAwayGoalsLast5 + AwayGoalsAgainstPerGame,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + GDPerGameDiff + GoalsPerGameDiff + AwayAwayGoalsLast5 + AwayGoalsAgainstPerGame,7,0.5368421052631579,0.5368421052631579,0.9925849738900798,0.19234549333903994,0.18432161893665933,0.21537143351231317,1520,-0.003947368421052588,0.0021183564637226038
BASELINE + HomeShotsAgainstLast5 + HomePPG + HomeHomeGoalsLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsAgainstLast5 + HomePPG + HomeHomeGoalsLast5,6,0.5381578947368422,0.5381578947368421,0.9925852472166561,0.1929631171743914,0.1837218404883778,0.21509211658454316,1520,-0.002631578947368318,0.002118629790298865
BASELINE + AwayShotsOnTargetLast5 + AwayPointsSeason,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayShotsOnTargetLast5 + AwayPointsSeason,5,0.5414473684210527,0.5414473684210527,0.9925856530724959,0.19259939490751307,0.1840746502324076,0.21534994303580945,1520,0.0006578947368421906,0.0021190356461386894
BASELINE + AwayGoalsAgainstLast5 + HomePointsSeason + HomeElo,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayGoalsAgainstLast5 + HomePointsSeason + HomeElo,6,0.5394736842105263,0.5394736842105263,0.9925858198489177,0.19264965600865933,0.1844452082110092,0.21487400225957043,1520,-0.001315789473684159,0.0021192024225604733
BASELINE + AwayAwayGoalsAgainstLast5 + PointsDiffLast5 + HomeElo,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayAwayGoalsAgainstLast5 + PointsDiffLast5 + HomeElo,6,0.5355263157894737,0.5355263157894737,0.9925859880683181,0.1933600641401348,0.18356239090340437,0.2145881774581841,1520,-0.0052631578947367474,0.0021193706419608827
BASELINE + AwayGoalsLast5 + AwayGDPerGame + AwayAwayGoalsAgainstLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayGoalsLast5 + AwayGDPerGame + AwayAwayGoalsAgainstLast5,6,0.5348684210526315,0.5348684210526315,0.9925860419181757,0.19319237354577315,0.18467362422234335,0.21490998945494824,1520,-0.005921052631578938,0.0021194244918184557
BASELINE + AwayShotsAgainstLast5 + HomePPG + HomeAwayGoalsAgainstDiffLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayShotsAgainstLast5 + HomePPG + HomeAwayGoalsAgainstDiffLast5,6,0.5361842105263158,0.5361842105263158,0.9925860814793974,0.1926096431916935,0.18404796932224723,0.21521208088651986,1520,-0.004605263157894668,0.0021194640530401987
BASELINE + HomeShotsAgainstLast5 + AwayAwayGoalsAgainstLast5 + GoalsPerGameDiff + PPGDiff + AwayAwayGoalsLast5 + AwayGoalsAgainstPerGame,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsAgainstLast5 + AwayAwayGoalsAgainstLast5 + GoalsPerGameDiff + PPGDiff + AwayAwayGoalsLast5 + AwayGoalsAgainstPerGame,9,0.5394736842105263,0.5394736842105263,0.9925861118434703,0.19318326639379335,0.18462418126275126,0.21409236084525873,1520,-0.001315789473684159,0.0021194944171131214
BASELINE + AwayElo + GoalsPerGameDiff + PPGDiff + AwayAwayGoalsLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayElo + GoalsPerGameDiff + PPGDiff + AwayAwayGoalsLast5,7,0.544078947368421,0.5440789473684211,0.9925863241147089,0.1924061777639784,0.18439563145753773,0.21519675563654728,1520,0.003289473684210509,0.002119706688351708
BASELINE + HomeShotsOnTargetAgainstLast5 + AwayGoalsPerGame + AwayAwayGoalsAgainstLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsOnTargetAgainstLast5 + AwayGoalsPerGame + AwayAwayGoalsAgainstLast5,6,0.5388157894736842,0.5388157894736842,0.9925864526223473,0.19249426768151426,0.18427734033557136,0.2152764925399854,1520,-0.0019736842105262387,0.0021198351959901274
BASELINE + HomeGoalsLast5 + HomeGDPerGame + HomeHomeGoalsAgainstLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeGoalsLast5 + HomeGDPerGame + HomeHomeGoalsAgainstLast5,6,0.5401315789473685,0.5401315789473684,0.992586966091435,0.19252495199959396,0.18416046277370682,0.21504606954493924,1520,-0.0006578947368419685,0.0021203486650778203
BASELINE + AwayGoalsLast5 + AwayGoalsAgainstLast5 + HomeGDPerGame,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayGoalsLast5 + AwayGoalsAgainstLast5 + HomeGDPerGame,6,0.5388157894736842,0.5388157894736842,0.9925872223204331,0.19236778655589284,0.1845596745550476,0.21513205388790405,1520,-0.0019736842105262387,0.0021206048940758393
BASELINE + AwayShotsOnTargetAgainstLast5 + AwayPointsSeason + AwayElo,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayShotsOnTargetAgainstLast5 + AwayPointsSeason + AwayElo,6,0.5421052631578946,0.5421052631578948,0.9925875379480925,0.19134686621068336,0.18492820658425352,0.2147993765602387,1520,0.001315789473684159,0.0021209205217352922
BASELINE + AwayGoalsAgainstLast5 + AwayPPG + GoalsPerGameDiff,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayGoalsAgainstLast5 + AwayPPG + GoalsPerGameDiff,6,0.5355263157894736,0.5355263157894737,0.9925875858180598,0.1923847365318779,0.18441242445415265,0.21562817931165185,1520,-0.0052631578947368585,0.0021209683917026156
BASELINE + HomeShotsOnTargetAgainstLast5 + ShotDiffLast5 + AwayElo,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsOnTargetAgainstLast5 + ShotDiffLast5 + AwayElo,6,0.5407894736842105,0.5407894736842105,0.9925879784133516,0.192861364047866,0.1842649864766375,0.21407980797871295,1520,0.0,0.002121360986994336
BASELINE + HomePointsLast5 + AwayGoalsPerGame,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomePointsLast5 + AwayGoalsPerGame,5,0.5421052631578948,0.5421052631578948,0.9925880482925817,0.19229225363692545,0.18411837499881006,0.21614062401350284,1520,0.0013157894736842701,0.0021214308662245163
BASELINE + GDPerGameDiff + HomeShotsOnTargetAgainstLast5 + GoalDiffLast5 + GoalsPerGameDiff + AwayGoalsAgainstPerGame,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + GDPerGameDiff + HomeShotsOnTargetAgainstLast5 + GoalDiffLast5 + GoalsPerGameDiff + AwayGoalsAgainstPerGame,8,0.5348684210526315,0.5348684210526315,0.9925882093203711,0.19303521326097067,0.18423104283238084,0.21464827974358436,1520,-0.005921052631578938,0.002121591894013841
BASELINE + HomeGDPerGame + GDPerGameDiff + HomeAwayPointsDiffLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeGDPerGame + GDPerGameDiff + HomeAwayPointsDiffLast5,6,0.530921052631579,0.530921052631579,0.992588263580197,0.1921235382671113,0.18419924473742208,0.216089406544153,1520,-0.009868421052631526,0.002121646153839807
BASELINE + HomeShotsOnTargetAgainstLast5 + AwayAwayPointsLast5 + HomeElo + HomeGDPerGame + GoalsPerGameDiff + PPGDiff,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsOnTargetAgainstLast5 + AwayAwayPointsLast5 + HomeElo + HomeGDPerGame + GoalsPerGameDiff + PPGDiff,9,0.5361842105263157,0.5361842105263158,0.9925886442123897,0.1927293243601045,0.184057804528146,0.2152493986661777,1520,-0.004605263157894779,0.0021220267860324604
BASELINE + HomeGoalsAgainstPerGame + GoalDiffLast5 + HomeElo,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeGoalsAgainstPerGame + GoalDiffLast5 + HomeElo,6,0.5447368421052632,0.5447368421052632,0.992588943699575,0.19155125992642008,0.18463759073188996,0.2146381381372748,1520,0.003947368421052699,0.002122326273217734
BASELINE + HomeShotsAgainstLast5 + HomePPG + PointsDiffLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsAgainstLast5 + HomePPG + PointsDiffLast5,6,0.5322368421052631,0.5322368421052631,0.9925893513678209,0.19387709835733669,0.18335114192401508,0.21420980086784647,1520,-0.008552631578947367,0.0021227339414636726
BASELINE + HomeShotsOnTargetLast5 + HomeGoalsPerGame + AwayAwayPointsLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + HomeShotsOnTargetLast5 + HomeGoalsPerGame + AwayAwayPointsLast5,6,0.5421052631578948,0.5421052631578948,0.9925895852060542,0.19250224596450533,0.18442642023965836,0.215056355383765,1520,0.0013157894736842701,0.002122967779697005
BASELINE + AwayPointsLast5 + HomeGoalsAgainstPerGame + AwayAwayGoalsLast5,EloDiff + ShotOTDiffLast5 + GoalAgainstDiffLast5 + AwayPointsLast5 + HomeGoalsAgainstPerGame + AwayAwayGoalsLast5,6,0.5388157894736842,0.5388157894736842,0.9925897587734565,0.1928908269337316,0.18440419208042974,0.21430726397813976,1520,-0.0019736842105262387,0.0021231413470992333
